ship_name,file_path_1,date_seg_1,file_path_2,date_seg_2
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg008.npz,20170705_8,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg031.npz,20170712_31
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg009.npz,20170705_9,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg023.npz,20170712_23
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg010.npz,20170705_10,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160515_seg096.npz,20160515_96
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg011.npz,20170705_11,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg085.npz,20170712_85
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg012.npz,20170705_12,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160515_seg054.npz,20160515_54
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg013.npz,20170705_13,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160515_seg044.npz,20160515_44
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg014.npz,20170705_14,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160526_seg048.npz,20160526_48
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg015.npz,20170705_15,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160526_seg001.npz,20160526_1
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg016.npz,20170705_16,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160515_seg120.npz,20160515_120
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg017.npz,20170705_17,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg141.npz,20170712_141
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg019.npz,20170705_19,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160526_seg050.npz,20160526_50
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg020.npz,20170705_20,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg165.npz,20170712_165
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg021.npz,20170705_21,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160515_seg011.npz,20160515_11
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg022.npz,20170705_22,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160515_seg028.npz,20160515_28
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg023.npz,20170705_23,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160526_seg029.npz,20160526_29
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg024.npz,20170705_24,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg154.npz,20170712_154
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg025.npz,20170705_25,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160515_seg005.npz,20160515_5
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg026.npz,20170705_26,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg155.npz,20170712_155
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg027.npz,20170705_27,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg050.npz,20170712_50
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg028.npz,20170705_28,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg073.npz,20170712_73
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg029.npz,20170705_29,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg106.npz,20170712_106
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg030.npz,20170705_30,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg142.npz,20170712_142
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg031.npz,20170705_31,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160515_seg098.npz,20160515_98
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg032.npz,20170705_32,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg163.npz,20170712_163
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg033.npz,20170705_33,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg047.npz,20170712_47
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg034.npz,20170705_34,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg166.npz,20170712_166
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg035.npz,20170705_35,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160526_seg002.npz,20160526_2
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg036.npz,20170705_36,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg148.npz,20170712_148
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg037.npz,20170705_37,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160526_seg051.npz,20160526_51
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg039.npz,20170705_39,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg117.npz,20170712_117
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg040.npz,20170705_40,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160526_seg023.npz,20160526_23
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg041.npz,20170705_41,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160515_seg106.npz,20160515_106
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg042.npz,20170705_42,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160515_seg041.npz,20160515_41
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg043.npz,20170705_43,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160515_seg082.npz,20160515_82
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg044.npz,20170705_44,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160526_seg012.npz,20160526_12
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg045.npz,20170705_45,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160515_seg053.npz,20160515_53
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg046.npz,20170705_46,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160526_seg027.npz,20160526_27
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg047.npz,20170705_47,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160526_seg053.npz,20160526_53
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg048.npz,20170705_48,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg097.npz,20170712_97
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg049.npz,20170705_49,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg029.npz,20170712_29
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg050.npz,20170705_50,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg129.npz,20170712_129
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg051.npz,20170705_51,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160515_seg076.npz,20160515_76
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg054.npz,20170705_54,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160515_seg084.npz,20160515_84
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg056.npz,20170705_56,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg103.npz,20170712_103
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg057.npz,20170705_57,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg112.npz,20170712_112
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg059.npz,20170705_59,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160526_seg026.npz,20160526_26
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg061.npz,20170705_61,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160526_seg018.npz,20160526_18
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg062.npz,20170705_62,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160526_seg014.npz,20160526_14
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg064.npz,20170705_64,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg114.npz,20170712_114
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg065.npz,20170705_65,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg045.npz,20170712_45
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg067.npz,20170705_67,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160515_seg115.npz,20160515_115
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg068.npz,20170705_68,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg153.npz,20170712_153
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg069.npz,20170705_69,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg152.npz,20170712_152
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg070.npz,20170705_70,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg144.npz,20170712_144
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg071.npz,20170705_71,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg126.npz,20170712_126
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg072.npz,20170705_72,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg131.npz,20170712_131
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg074.npz,20170705_74,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160526_seg021.npz,20160526_21
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg075.npz,20170705_75,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160515_seg004.npz,20160515_4
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg076.npz,20170705_76,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160515_seg009.npz,20160515_9
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg077.npz,20170705_77,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160526_seg015.npz,20160526_15
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg079.npz,20170705_79,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg157.npz,20170712_157
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg080.npz,20170705_80,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160515_seg017.npz,20160515_17
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg081.npz,20170705_81,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg092.npz,20170712_92
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg082.npz,20170705_82,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160515_seg086.npz,20160515_86
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg083.npz,20170705_83,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg146.npz,20170712_146
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg085.npz,20170705_85,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160515_seg035.npz,20160515_35
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg086.npz,20170705_86,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg091.npz,20170712_91
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg088.npz,20170705_88,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg118.npz,20170712_118
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg089.npz,20170705_89,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg168.npz,20170712_168
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg090.npz,20170705_90,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg027.npz,20170712_27
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg091.npz,20170705_91,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg066.npz,20170712_66
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg092.npz,20170705_92,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg003.npz,20170712_3
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg094.npz,20170705_94,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg076.npz,20170712_76
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg095.npz,20170705_95,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg128.npz,20170712_128
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg096.npz,20170705_96,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160526_seg020.npz,20160526_20
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg097.npz,20170705_97,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160515_seg102.npz,20160515_102
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg098.npz,20170705_98,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160526_seg044.npz,20160526_44
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg099.npz,20170705_99,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160515_seg078.npz,20160515_78
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg100.npz,20170705_100,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg138.npz,20170712_138
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg102.npz,20170705_102,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg042.npz,20170712_42
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg103.npz,20170705_103,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160515_seg016.npz,20160515_16
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg104.npz,20170705_104,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160515_seg029.npz,20160515_29
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg105.npz,20170705_105,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg122.npz,20170712_122
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg106.npz,20170705_106,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg055.npz,20170712_55
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg107.npz,20170705_107,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160515_seg024.npz,20160515_24
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg109.npz,20170705_109,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg039.npz,20170712_39
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg110.npz,20170705_110,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160515_seg008.npz,20160515_8
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg111.npz,20170705_111,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160526_seg009.npz,20160526_9
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg113.npz,20170705_113,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160515_seg069.npz,20160515_69
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg114.npz,20170705_114,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160515_seg019.npz,20160515_19
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg118.npz,20170705_118,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg087.npz,20170712_87
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg119.npz,20170705_119,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg072.npz,20170712_72
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg001.npz,20170712_1,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg116.npz,20170705_116
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg002.npz,20170712_2,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160526_seg017.npz,20160526_17
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg005.npz,20170712_5,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160515_seg010.npz,20160515_10
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg011.npz,20170712_11,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160515_seg104.npz,20160515_104
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg015.npz,20170712_15,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg053.npz,20170705_53
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg022.npz,20170712_22,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160515_seg036.npz,20160515_36
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg024.npz,20170712_24,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160515_seg052.npz,20160515_52
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg026.npz,20170712_26,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160526_seg008.npz,20160526_8
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg032.npz,20170712_32,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160526_seg004.npz,20160526_4
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg034.npz,20170712_34,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160515_seg068.npz,20160515_68
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg036.npz,20170712_36,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160526_seg011.npz,20160526_11
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg037.npz,20170712_37,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160515_seg063.npz,20160515_63
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg040.npz,20170712_40,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160515_seg117.npz,20160515_117
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg044.npz,20170712_44,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160515_seg030.npz,20160515_30
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg046.npz,20170712_46,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160515_seg065.npz,20160515_65
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg048.npz,20170712_48,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160526_seg006.npz,20160526_6
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg057.npz,20170712_57,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160515_seg111.npz,20160515_111
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg061.npz,20170712_61,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160526_seg024.npz,20160526_24
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg068.npz,20170712_68,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160515_seg094.npz,20160515_94
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg077.npz,20170712_77,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160515_seg090.npz,20160515_90
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg081.npz,20170712_81,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160515_seg123.npz,20160515_123
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg084.npz,20170712_84,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160515_seg092.npz,20160515_92
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg086.npz,20170712_86,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg060.npz,20170705_60
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg089.npz,20170712_89,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160515_seg026.npz,20160515_26
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg090.npz,20170712_90,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160515_seg049.npz,20160515_49
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg093.npz,20170712_93,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170705_seg093.npz,20170705_93
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg095.npz,20170712_95,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160515_seg095.npz,20160515_95
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg102.npz,20170712_102,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160515_seg127.npz,20160515_127
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg104.npz,20170712_104,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160515_seg045.npz,20160515_45
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg111.npz,20170712_111,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160526_seg019.npz,20160526_19
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg113.npz,20170712_113,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160526_seg057.npz,20160526_57
CHAMPION_EBONY,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-80-20170712_seg121.npz,20170712_121,data\deepship_ps_2_npz\Tanker\CHAMPION_EBONY-89-20160515_seg027.npz,20160515_27
